
GenomeNet icon	
LinkDB Search


Mode: Single Entry to Database
From: KEGG GENOME T02695
To: KEGG GENES
Hits: 10123 from 1 database
ID                   Definition
mis:MICPUN_60176     hypothetical protein; K11840 ubiquitin carboxyl-terminal hydrolase 9/24 [EC:3.1.2.15] 
mis:MICPUN_60177     hypothetical protein 
mis:MICPUN_60180     hypothetical protein; K08488 syntaxin 7 
mis:MICPUN_60183     hypothetical protein 
mis:MICPUN_60184     g2-like myb family transcription factor 
mis:MICPUN_60186     hypothetical protein 
mis:MICPUN_60187     hypothetical protein 
mis:MICPUN_60189     histone acetyltransferase; K11303 histone acetyltransferase 1 [EC:2.3.1.48] 
mis:MICPUN_60190     hypothetical protein; K10258 very-long-chain enoyl-CoA reductase [EC:1.3.1.93] 
mis:MICPUN_60191     hypothetical protein 
mis:MICPUN_60192     hypothetical protein 
mis:MICPUN_60193     hypothetical protein 
mis:MICPUN_60195     DEAD/DEAH box helicase 
mis:MICPUN_60196     hypothetical protein 
mis:MICPUN_60198     hypothetical protein 
mis:MICPUN_60199     hypothetical protein; K00799 glutathione S-transferase [EC:2.5.1.18] 
mis:MICPUN_60207     hypothetical protein 
mis:MICPUN_60208     set domain protein; K05302 SET domain-containing protein 6 
mis:MICPUN_60209     hypothetical protein 
mis:MICPUN_60212     hypothetical protein 
mis:MICPUN_60213     hypothetical protein; K03000 DNA-directed RNA polymerase I subunit RPA12 
mis:MICPUN_60214     hypothetical protein 
mis:MICPUN_60218     hypothetical protein 
mis:MICPUN_60220     hypothetical protein 
mis:MICPUN_60223     hypothetical protein 
mis:MICPUN_60225     mitochondrial protein translocase; K17496 mitochondrial import inner membrane translocase subunit TI 
mis:MICPUN_60228     hypothetical protein 
mis:MICPUN_60232     ATP-binding cassette superfamily 
mis:MICPUN_60233     hypothetical protein 
mis:MICPUN_60234     hypothetical protein 
mis:MICPUN_60235     hypothetical protein 
mis:MICPUN_60237     hypothetical protein 
mis:MICPUN_60239     hypothetical protein 
mis:MICPUN_60240     hypothetical protein 
mis:MICPUN_60241     hypothetical protein 
mis:MICPUN_60242     TAP42 like family protein 
mis:MICPUN_60243     hypothetical protein 
mis:MICPUN_60244     hypothetical protein 
mis:MICPUN_60246     glycosyltransferase family 20 protein; K16055 trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.1 
mis:MICPUN_60249     hypothetical protein 
mis:MICPUN_60250     hypothetical protein 
mis:MICPUN_60251     hypothetical protein 
mis:MICPUN_60255     hypothetical protein 
mis:MICPUN_60257     hypothetical protein 
mis:MICPUN_60258     glycosyltransferase family 51 protein 
mis:MICPUN_60259     hypothetical protein 
mis:MICPUN_60264     hypothetical protein 
mis:MICPUN_60266     hypothetical protein 
mis:MICPUN_60268     hypothetical protein 
mis:MICPUN_60269     hypothetical protein 
mis:MICPUN_60271     hypothetical protein 
mis:MICPUN_60272     hypothetical protein; K03137 transcription initiation factor TFIIE subunit beta 
mis:MICPUN_60273     hypothetical protein 
mis:MICPUN_60275     hypothetical protein 
mis:MICPUN_60277     hypothetical protein; K03924 MoxR-like ATPase [EC:3.6.3.-] 
mis:MICPUN_60278     hypothetical protein 
mis:MICPUN_60283     hypothetical protein 
mis:MICPUN_60285     Drug/Metabolite transporter superfamily 
mis:MICPUN_60286     hypothetical protein 
mis:MICPUN_60287     hypothetical protein 
mis:MICPUN_60288     hypothetical protein 
mis:MICPUN_60290     hypothetical protein; K13106 pre-mRNA-splicing factor CWC26 
mis:MICPUN_60293     hypothetical protein 
mis:MICPUN_60295     hypothetical protein 
mis:MICPUN_60298     hypothetical protein 
mis:MICPUN_60299     hypothetical protein 
mis:MICPUN_60300     Ca2+:Cation antiporter family 
mis:MICPUN_60302     hypothetical protein 
mis:MICPUN_60306     hypothetical protein; K14773 U3 small nucleolar RNA-associated protein 23 
mis:MICPUN_60307     hypothetical protein 
mis:MICPUN_60310     hypothetical protein 
mis:MICPUN_60312     hypothetical protein; K14839 nucleolar protein 16 
mis:MICPUN_60315     hypothetical protein 
mis:MICPUN_60316     hypothetical protein 
mis:MICPUN_60318     hypothetical protein 
mis:MICPUN_60319     hypothetical protein 
mis:MICPUN_60320     hypothetical protein 
mis:MICPUN_60321     ribonuclease; K01147 exoribonuclease II [EC:3.1.13.1] 
mis:MICPUN_60322     PETE; plastocyanin, chloroplast precursor; K02638 plastocyanin 
mis:MICPUN_60323     hypothetical protein; K10406 kinesin family member C2/C3 
mis:MICPUN_60326     hypothetical protein 
mis:MICPUN_60327     hypothetical protein 
mis:MICPUN_60329     hypothetical protein 
mis:MICPUN_60330     hypothetical protein 
mis:MICPUN_60331     TRX_2; thioredoxin; K17609 nucleoredoxin [EC:1.8.1.8] 
mis:MICPUN_60337     hypothetical protein 
mis:MICPUN_60338     hypothetical protein 
mis:MICPUN_60339     hypothetical protein 
mis:MICPUN_60340     hypothetical protein 
mis:MICPUN_60341     hypothetical protein 
mis:MICPUN_60342     hypothetical protein 
mis:MICPUN_60343     hypothetical protein 
mis:MICPUN_60345     hypothetical protein; K17872 NADH:ubiquinone reductase (non-electrogenic) [EC:1.6.5.9] 
mis:MICPUN_60348     cation diffusion facilitator family; K14689 solute carrier family 30 (zinc transporter), member 2 
mis:MICPUN_60349     hypothetical protein 
mis:MICPUN_60350     hypothetical protein 
mis:MICPUN_60351     hypothetical protein 
mis:MICPUN_60354     hypothetical protein; K17292 tubulin-specific chaperone A 
mis:MICPUN_60356     hypothetical protein 
mis:MICPUN_60357     hypothetical protein; K11664 vacuolar protein sorting-associated protein 72 
mis:MICPUN_60358     hypothetical protein 
mis:MICPUN_60359     hypothetical protein 
mis:MICPUN_60360     4-toluene sulfonate uptake permease 
mis:MICPUN_60364     RCC1; regulator of chromosome condensation RCC1 
mis:MICPUN_60365     hypothetical protein 
mis:MICPUN_60367     hypothetical protein 
mis:MICPUN_60369     hypothetical protein; K15423 serine/threonine-protein phosphatase 4 catalytic subunit [EC:3.1.3.16] 
mis:MICPUN_60371     hypothetical protein 
mis:MICPUN_60372     hypothetical protein; K05293 phosphatidylinositol glycan, class U 
mis:MICPUN_60373     hypothetical protein 
mis:MICPUN_60374     hypothetical protein 
mis:MICPUN_60375     histone deacetylase 
mis:MICPUN_60379     hypothetical protein 
mis:MICPUN_60381     voltage-gated ion channel superfamily 
mis:MICPUN_60382     hypothetical protein 
mis:MICPUN_60389     hypothetical protein 
mis:MICPUN_60391     hypothetical protein 
mis:MICPUN_60392     hypothetical protein 
mis:MICPUN_60394     hypothetical protein 
mis:MICPUN_60396     hypothetical protein 
mis:MICPUN_60398     hypothetical protein 
mis:MICPUN_60400     hypothetical protein 
mis:MICPUN_60402     SSM4 like ring finger protein 
mis:MICPUN_60404     hypothetical protein 
mis:MICPUN_60406     hypothetical protein 
mis:MICPUN_60410     hypothetical protein 
mis:MICPUN_60411     hypothetical protein 
mis:MICPUN_60412     hypothetical protein 
mis:MICPUN_60417     hypothetical protein 
mis:MICPUN_60421     hypothetical protein 
mis:MICPUN_60425     hypothetical protein 
mis:MICPUN_60426     hypothetical protein 
mis:MICPUN_60430     cation-chloride cotransporter family; K14427 solute carrier family 12 (potassium/chloride transporte 
mis:MICPUN_60434     hypothetical protein 
mis:MICPUN_60437     E3 ubiquitin-protein ligase; K10615 E3 ubiquitin-protein ligase HERC4 [EC:6.3.2.19] 
mis:MICPUN_60441     isocitrate dehydrogenase/citrate hydrolyase 
mis:MICPUN_60445     hypothetical protein 
mis:MICPUN_60447     hypothetical protein 
mis:MICPUN_60449     hypothetical protein 
mis:MICPUN_60450     hypothetical protein; K02961 small subunit ribosomal protein S17 
mis:MICPUN_60451     hypothetical protein 
mis:MICPUN_60453     hypothetical protein 
mis:MICPUN_60454     hypothetical protein 
mis:MICPUN_60455     hypothetical protein 
mis:MICPUN_60457     hypothetical protein 
mis:MICPUN_60458     hypothetical protein; K00872 homoserine kinase [EC:2.7.1.39] 
mis:MICPUN_60459     hypothetical protein 
mis:MICPUN_60460     hypothetical protein 
mis:MICPUN_60462     VAMP; synaptobrevin like protein; K08511 vesicle-associated membrane protein 72 
mis:MICPUN_60466     hypothetical protein 
mis:MICPUN_60467     hypothetical protein 
mis:MICPUN_60469     hypothetical protein 
mis:MICPUN_60470     hypothetical protein 
mis:MICPUN_60471     hypothetical protein 
mis:MICPUN_60472     hypothetical protein 
mis:MICPUN_60474     hypothetical protein 
mis:MICPUN_60475     hypothetical protein 
mis:MICPUN_60476     hypothetical protein 
mis:MICPUN_60478     hypothetical protein 
mis:MICPUN_60480     hypothetical protein; K09522 DnaJ homolog subfamily C member 2 
mis:MICPUN_60481     hypothetical protein 
mis:MICPUN_60482     hypothetical protein 
mis:MICPUN_60483     hypothetical protein 
mis:MICPUN_60487     hypothetical protein 
mis:MICPUN_60488     hypothetical protein 
mis:MICPUN_60490     hypothetical protein 
mis:MICPUN_60491     hypothetical protein 
mis:MICPUN_60493     DEAD/DEAH box helicase; K12614 ATP-dependent RNA helicase DDX6/DHH1 [EC:3.6.4.13] 
mis:MICPUN_60495     hypothetical protein 
mis:MICPUN_60497     hypothetical protein 
mis:MICPUN_60502     hypothetical protein 
mis:MICPUN_60505     hypothetical protein; K03141 transcription initiation factor TFIIH subunit 1 
mis:MICPUN_60506     hypothetical protein 
mis:MICPUN_60508     hypothetical protein 
mis:MICPUN_60509     hypothetical protein 
mis:MICPUN_60511     S-adenosylmethionine-dependent methyltransferase 
mis:MICPUN_60513     glycoside hydrolase family 36 protein; K06617 raffinose synthase [EC:2.4.1.82] 
mis:MICPUN_60514     hypothetical protein 
mis:MICPUN_60515     hypothetical protein 
mis:MICPUN_60516     hypothetical protein 
mis:MICPUN_60517     hypothetical protein; K06100 symplekin 
mis:MICPUN_60518     SNF2 super family; K14437 chromodomain-helicase-DNA-binding protein 7 [EC:3.6.4.12] 
mis:MICPUN_60519     hypothetical protein 
mis:MICPUN_60525     hypothetical protein 
mis:MICPUN_60526     hypothetical protein 
mis:MICPUN_60529     hypothetical protein; K08343 ubiquitin-like-conjugating enzyme ATG3 [EC:6.3.2.19] 
mis:MICPUN_60532     hypothetical protein 
mis:MICPUN_60534     hypothetical protein 
mis:MICPUN_60535     hypothetical protein 
mis:MICPUN_60536     hypothetical protein 
mis:MICPUN_60543     hypothetical protein 
mis:MICPUN_60546     hypothetical protein 
mis:MICPUN_60548     hypothetical protein 
mis:MICPUN_60549     hypothetical protein 
mis:MICPUN_60550     SNF2 super family 
mis:MICPUN_60551     hypothetical protein 
mis:MICPUN_60552     PRP3; U4/U6 small nuclear ribonucleoprotein Prp3; K12843 U4/U6 small nuclear ribonucleoprotein PRP3 
mis:MICPUN_60554     SNF1-like; serine/threonine protein kinase; K07198 5'-AMP-activated protein kinase, catalytic alpha  
mis:MICPUN_60555     TRME; hypothetical protein; K03650 tRNA modification GTPase [EC:3.6.-.-] 
mis:MICPUN_60556     hypothetical protein 
mis:MICPUN_60557     hypothetical protein 
mis:MICPUN_60558     LEPA; protein-synthesizing GTPase; K03596 GTP-binding protein LepA 
mis:MICPUN_60560     hypothetical protein 
mis:MICPUN_60561     alkaline phosphatase; K01113 alkaline phosphatase D [EC:3.1.3.1] 
mis:MICPUN_60565     hypothetical protein; K11883 RNA-binding protein NOB1 
mis:MICPUN_60568     hypothetical protein 
mis:MICPUN_60569     hypothetical protein 
mis:MICPUN_60570     hypothetical protein 
mis:MICPUN_60573     hypothetical protein 
mis:MICPUN_60583     hypothetical protein 
mis:MICPUN_60584     rieske [2Fe-2S] domain protein protein 
mis:MICPUN_60587     hypothetical protein 
mis:MICPUN_60591     hypothetical protein 
mis:MICPUN_60596     hypothetical protein 
mis:MICPUN_60597     hypothetical protein 
mis:MICPUN_60602     hypothetical protein 
mis:MICPUN_60603     hypothetical protein; K13123 G patch domain-containing protein 1 
mis:MICPUN_60604     hypothetical protein 
mis:MICPUN_60607     hypothetical protein 
mis:MICPUN_60608     hypothetical protein 
mis:MICPUN_60609     hypothetical protein 
mis:MICPUN_60610     hypothetical protein 
mis:MICPUN_60612     hypothetical protein 
mis:MICPUN_60613     HEMG; protoporphyrinogen IX oxidase chloroplast precursor; K00231 oxygen-dependent protoporphyrinoge 
mis:MICPUN_60617     hypothetical protein 
mis:MICPUN_60619     hypothetical protein 
mis:MICPUN_60621     hypothetical protein 
mis:MICPUN_60623     hypothetical protein 
mis:MICPUN_60626     hypothetical protein 
mis:MICPUN_60627     lipoic acid synthase; K03644 lipoic acid synthetase [EC:2.8.1.8] 
mis:MICPUN_60628     hypothetical protein 
mis:MICPUN_60632     ubiquitin; K08770 ubiquitin C 
mis:MICPUN_60633     hypothetical protein; K11805 WD repeat-containing protein 68 
mis:MICPUN_60634     hypothetical protein; K12501 homogentisate solanesyltransferase 
mis:MICPUN_60635     hypothetical protein 
mis:MICPUN_60636     hypothetical protein; K06966 
mis:MICPUN_60637     hypothetical protein 
mis:MICPUN_60638     hypothetical protein 
mis:MICPUN_60639     hypothetical protein; K12606 CCR4-NOT transcription complex subunit 9 
mis:MICPUN_60644     hypothetical protein; K14311 nuclear pore complex protein Nup188 
mis:MICPUN_60648     hypothetical protein; K13175 THO complex subunit 6 
mis:MICPUN_60649     hypothetical protein; K10728 topoisomerase (DNA) II binding protein 1 
mis:MICPUN_60652     hypothetical protein 
mis:MICPUN_60653     glycosyltransferase family 77 protein 
mis:MICPUN_60654     hypothetical protein 
mis:MICPUN_60656     hypothetical protein 
mis:MICPUN_60664     hypothetical protein 
mis:MICPUN_60665     hypothetical protein; K06316 oligosaccharidyl-lipid flippase family 
mis:MICPUN_60667     galactokinase; K00849 galactokinase [EC:2.7.1.6] 
mis:MICPUN_60668     hypothetical protein 
mis:MICPUN_60672     hypothetical protein 
mis:MICPUN_60673     hypothetical protein; K01733 threonine synthase [EC:4.2.3.1] 
mis:MICPUN_60675     hypothetical protein; K15424 serine/threonine-protein phosphatase 4 regulatory subunit 1 
mis:MICPUN_60679     hypothetical protein 
mis:MICPUN_60680     MSD; manganese superoxide dismutase; K04564 superoxide dismutase, Fe-Mn family [EC:1.15.1.1] 
mis:MICPUN_60684     hypothetical protein 
mis:MICPUN_60685     hypothetical protein 
mis:MICPUN_60688     hypothetical protein 
mis:MICPUN_60689     hypothetical protein 
mis:MICPUN_60690     hypothetical protein 
mis:MICPUN_60692     PAF1 complex protein; K15176 RNA polymerase-associated protein CTR9 
mis:MICPUN_60694     hypothetical protein 
mis:MICPUN_60697     hypothetical protein 
mis:MICPUN_60704     hypothetical protein 
mis:MICPUN_60706     hypothetical protein 
mis:MICPUN_60707     hypothetical protein 
mis:MICPUN_60710     hypothetical protein 
mis:MICPUN_60717     hypothetical protein 
mis:MICPUN_60719     hypothetical protein 
mis:MICPUN_60720     hypothetical protein 
mis:MICPUN_60721     monovalent Cation:Proton antiporter-1 family 
mis:MICPUN_60722     hypothetical protein 
mis:MICPUN_60723     hypothetical protein 
mis:MICPUN_60724     hypothetical protein 
mis:MICPUN_60725     hypothetical protein; K13211 GC-rich sequence DNA-binding factor 
mis:MICPUN_60729     hypothetical protein; K13348 protein Mpv17 
mis:MICPUN_60732     hypothetical protein 
mis:MICPUN_60739     hypothetical protein; K10770 alkylated DNA repair protein alkB homolog 8 [EC:1.14.11.- 2.1.1.229] 
mis:MICPUN_60740     hypothetical protein 
mis:MICPUN_60746     hypothetical protein 
mis:MICPUN_60747     hypothetical protein 
mis:MICPUN_60748     hypothetical protein 
mis:MICPUN_60751     hypothetical protein 
mis:MICPUN_60753     hypothetical protein 
mis:MICPUN_60763     hypothetical protein; K10397 kinesin family member 6/9 
mis:MICPUN_60765     hypothetical protein 
mis:MICPUN_60766     hypothetical protein 
mis:MICPUN_60767     hypothetical protein; K14546 U3 small nucleolar RNA-associated protein 5 
mis:MICPUN_60769     pirin protein 
mis:MICPUN_60771     hypothetical protein 
mis:MICPUN_60772     hypothetical protein 
mis:MICPUN_60774     hypothetical protein 
mis:MICPUN_60780     hypothetical protein 
mis:MICPUN_60781     glutamate-gated ion channel neurotransmitter receptor family 
mis:MICPUN_60783     AP2-like protein; K09284 AP2-like factor, euAP2 lineage 
mis:MICPUN_60786     hypothetical protein 
mis:MICPUN_60787     hypothetical protein 
mis:MICPUN_60794     hypothetical protein 
mis:MICPUN_60796     hypothetical protein; K03024 DNA-directed RNA polymerase III subunit RPC7 
mis:MICPUN_60799     hypothetical protein 
mis:MICPUN_60800     hypothetical protein 
mis:MICPUN_60802     ankyrin repeat protein; K15502 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subu 
mis:MICPUN_60805     hypothetical protein 
mis:MICPUN_60807     hypothetical protein 
mis:MICPUN_60808     RNA binding protein 
mis:MICPUN_60809     hypothetical protein 
mis:MICPUN_60818     hypothetical protein 
mis:MICPUN_60819     FAP125; kinesin-like protein 
mis:MICPUN_60820     Beta-Ig-H3/Fasciclin 
mis:MICPUN_60821     hypothetical protein 
mis:MICPUN_60822     hypothetical protein; K06171 nicastrin 
mis:MICPUN_60823     UPF0066.2; hypothetical protein 
mis:MICPUN_60826     hypothetical protein 
mis:MICPUN_60833     hypothetical protein 
mis:MICPUN_60838     hypothetical protein 
