
GenomeNet icon	
LinkDB Search


Mode: Single Entry to Database
From: KEGG GENOME T01029
To: KEGG GENES
Hits: 7603 from 1 database
ID                   Definition
olu:OSTLU_33084      hypothetical protein 
olu:OSTLU_33086      hypothetical protein; K00826 branched-chain amino acid aminotransferase [EC:2.6.1.42] 
olu:OSTLU_33087      hypothetical protein 
olu:OSTLU_33089      hypothetical protein; K00237 succinate dehydrogenase (ubiquinone) membrane anchor subunit 
olu:OSTLU_33091      hypothetical protein 
olu:OSTLU_33094      hypothetical protein; K01101 4-nitrophenyl phosphatase [EC:3.1.3.41] 
olu:OSTLU_33096      hypothetical protein 
olu:OSTLU_33099      hypothetical protein 
olu:OSTLU_33106      hypothetical protein; K15633 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.1 
olu:OSTLU_33113      hypothetical protein 
olu:OSTLU_33114      hypothetical protein 
olu:OSTLU_33115      hypothetical protein 
olu:OSTLU_33116      hypothetical protein; K15151 mediator of RNA polymerase II transcription subunit 10 
olu:OSTLU_33119      hypothetical protein 
olu:OSTLU_33120      hypothetical protein 
olu:OSTLU_33121      hypothetical protein; K01620 threonine aldolase [EC:4.1.2.5] 
olu:OSTLU_33125      hypothetical protein 
olu:OSTLU_33127      hypothetical protein 
olu:OSTLU_33128      hypothetical protein; K00620 glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3. 
olu:OSTLU_33130      hypothetical protein 
olu:OSTLU_33139      hypothetical protein 
olu:OSTLU_33144      hypothetical protein 
olu:OSTLU_33145      hypothetical protein 
olu:OSTLU_33146      hypothetical protein 
olu:OSTLU_33149      hypothetical protein 
olu:OSTLU_33153      hypothetical protein 
olu:OSTLU_33155      hypothetical protein 
olu:OSTLU_33157      hypothetical protein 
olu:OSTLU_33161      hypothetical protein 
olu:OSTLU_33166      hypothetical protein 
olu:OSTLU_33168      hypothetical protein 
olu:OSTLU_33174      hypothetical protein 
olu:OSTLU_33175      IISP family transporter: preprotein translocase SecY subunit 
olu:OSTLU_33181      hypothetical protein 
olu:OSTLU_33188      hypothetical protein 
olu:OSTLU_33189      hypothetical protein 
olu:OSTLU_33191      RPL35a; Ribosomal protein L35a, component of cytosolic 80S ribosome and 60S large subunit; K02917 la 
olu:OSTLU_33193      hypothetical protein; K16458 centrosomal protein CEP104 
olu:OSTLU_33194      hypothetical protein 
olu:OSTLU_33195      hypothetical protein 
olu:OSTLU_33197      hypothetical protein 
olu:OSTLU_33201      psbZ; possible psbZ, PSII-Z, photosystem II polypeptide; K08902 photosystem II Psb27 protein 
olu:OSTLU_33202      hypothetical protein 
olu:OSTLU_33204      hypothetical protein 
olu:OSTLU_33205      hypothetical protein 
olu:OSTLU_33208      hypothetical protein 
olu:OSTLU_33210      hypothetical protein 
olu:OSTLU_33214      hypothetical protein 
olu:OSTLU_33216      hypothetical protein; K09773 hypothetical protein 
olu:OSTLU_33223      hypothetical protein 
olu:OSTLU_33225      hypothetical protein 
olu:OSTLU_33227      hypothetical protein 
olu:OSTLU_33230      hypothetical protein 
olu:OSTLU_33231      hypothetical protein 
olu:OSTLU_33232      hypothetical protein 
olu:OSTLU_33237      hypothetical protein; K01506 [EC:3.5.-.-] 
olu:OSTLU_33239      hypothetical protein; K07374 tubulin alpha 
olu:OSTLU_33240      hypothetical protein; K03438 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199] 
olu:OSTLU_33241      hypothetical protein 
olu:OSTLU_33242      LCI1; hypothetical protein 
olu:OSTLU_33243      hypothetical protein 
olu:OSTLU_33244      hypothetical protein 
olu:OSTLU_33247      hypothetical protein 
olu:OSTLU_33248      hypothetical protein 
olu:OSTLU_33249      hypothetical protein 
olu:OSTLU_33251      hypothetical protein; K17426 large subunit ribosomal protein L45, mitochondrial 
olu:OSTLU_33254      hypothetical protein 
olu:OSTLU_33258      hypothetical protein 
olu:OSTLU_33265      hypothetical protein 
olu:OSTLU_33266      hypothetical protein 
olu:OSTLU_33268      hypothetical protein; K02732 20S proteasome subunit beta 6 [EC:3.4.25.1] 
olu:OSTLU_33271      hypothetical protein; K12863 protein CWC15 
olu:OSTLU_33274      hypothetical protein 
olu:OSTLU_33276      DCA1; putative delta carbonic anhydrase (cobalt/zinc) 
olu:OSTLU_33277      hypothetical protein 
olu:OSTLU_33284      hypothetical protein; K03978 GTP-binding protein 
olu:OSTLU_3329       Oxa1 family transporter: 60 KD inner membrane protein OxaA-like protein 
olu:OSTLU_33292      hypothetical protein 
olu:OSTLU_33293      hypothetical protein 
olu:OSTLU_33296      hypothetical protein 
olu:OSTLU_33298      hypothetical protein 
olu:OSTLU_33299      hypothetical protein 
olu:OSTLU_33300      hypothetical protein; K10801 methyl-CpG-binding domain protein 4 [EC:3.2.2.-] 
olu:OSTLU_33309      hypothetical protein 
olu:OSTLU_33315      hypothetical protein 
olu:OSTLU_33318      hypothetical protein 
olu:OSTLU_33320      hypothetical protein 
olu:OSTLU_33322      hypothetical protein; K03216 tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207] 
olu:OSTLU_33328      hypothetical protein 
olu:OSTLU_33329      hypothetical protein 
olu:OSTLU_33330      hypothetical protein 
olu:OSTLU_33332      hypothetical protein; K01365 cathepsin L [EC:3.4.22.15] 
olu:OSTLU_33336      hypothetical protein 
olu:OSTLU_33338      hypothetical protein 
olu:OSTLU_3334       Oxa1 family transporter: 60 KD inner membrane protein OxaA-like protein; K03217 YidC/Oxa1 family mem 
olu:OSTLU_33344      hypothetical protein 
olu:OSTLU_33346      hypothetical protein 
olu:OSTLU_33348      hypothetical protein 
olu:OSTLU_33350      hypothetical protein; K10577 ubiquitin-conjugating enzyme E2 I [EC:6.3.2.19] 
olu:OSTLU_33352      hypothetical protein 
olu:OSTLU_33354      hypothetical protein 
olu:OSTLU_33356      hypothetical protein; K16056 calcium release-activated calcium channel protein 1 
olu:OSTLU_33358      hypothetical protein 
olu:OSTLU_33363      hypothetical protein 
olu:OSTLU_33365      hypothetical protein 
olu:OSTLU_33368      hypothetical protein 
olu:OSTLU_33369      hypothetical protein 
olu:OSTLU_33370      hypothetical protein 
olu:OSTLU_33373      hypothetical protein 
olu:OSTLU_33374      hypothetical protein 
olu:OSTLU_33376      hypothetical protein; K11808 phosphoribosylaminoimidazole carboxylase [EC:4.1.1.21] 
olu:OSTLU_33378      hypothetical protein; K08790 serine/threonine kinase 38 [EC:2.7.11.1] 
olu:OSTLU_33380      hypothetical protein 
olu:OSTLU_33382      hypothetical protein 
olu:OSTLU_33384      hypothetical protein; K15901 protein CGI121 
olu:OSTLU_33386      MIF2; mitochondrial translation initiation factor 2; K02519 translation initiation factor IF-2 
olu:OSTLU_33387      BASS family transporter: sodium ion/bile acid; K14347 solute carrier family 10 (sodium/bile acid cot 
olu:OSTLU_33388      hypothetical protein 
olu:OSTLU_33390      CGS1; cystathione gamma synthase; K01739 cystathionine gamma-synthase [EC:2.5.1.48] 
olu:OSTLU_33394      hypothetical protein 
olu:OSTLU_33395      hypothetical protein 
olu:OSTLU_33398      hypothetical protein 
olu:OSTLU_33401      hypothetical protein; K03028 26S proteasome regulatory subunit N1 
olu:OSTLU_33405      hypothetical protein 
olu:OSTLU_33410      hypothetical protein 
olu:OSTLU_33412      hypothetical protein 
olu:OSTLU_33413      hypothetical protein 
olu:OSTLU_33418      hypothetical protein 
olu:OSTLU_33429      hypothetical protein 
olu:OSTLU_33431      hypothetical protein 
olu:OSTLU_33432      hypothetical protein; K11863 Ataxin-3 [EC:3.4.22.-] 
olu:OSTLU_33433      hypothetical protein 
olu:OSTLU_33434      hypothetical protein 
olu:OSTLU_33437      hypothetical protein; K11344 chromatin modification-related protein EAF6 
olu:OSTLU_33438      hypothetical protein 
olu:OSTLU_33439      hypothetical protein; K13211 GC-rich sequence DNA-binding factor 
olu:OSTLU_33440      hypothetical protein 
olu:OSTLU_33442      hypothetical protein 
olu:OSTLU_33443      hypothetical protein 
olu:OSTLU_33447      hypothetical protein 
olu:OSTLU_33448      hypothetical protein 
olu:OSTLU_33453      hypothetical protein 
olu:OSTLU_33454      hypothetical protein 
olu:OSTLU_33459      hypothetical protein 
olu:OSTLU_33460      hypothetical protein 
olu:OSTLU_33467      hypothetical protein 
olu:OSTLU_33470      hypothetical protein; K01889 phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20] 
olu:OSTLU_33472      hypothetical protein 
olu:OSTLU_33474      hypothetical protein 
olu:OSTLU_33475      hypothetical protein; K01950 NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1] 
olu:OSTLU_33476      hypothetical protein 
olu:OSTLU_33478      hypothetical protein 
olu:OSTLU_33480      hypothetical protein 
olu:OSTLU_33485      hypothetical protein 
olu:OSTLU_33487      hypothetical protein; K01514 exopolyphosphatase [EC:3.6.1.11] 
olu:OSTLU_33488      hypothetical protein 
olu:OSTLU_33502      hypothetical protein 
olu:OSTLU_33503      hypothetical protein 
olu:OSTLU_33504      hypothetical protein; K14403 cleavage and polyadenylation specificity factor subunit 3 [EC:3.1.27.-] 
olu:OSTLU_33506      hypothetical protein; K08492 syntaxin 18 
olu:OSTLU_33509      hypothetical protein; K11790 denticleless 
olu:OSTLU_33510      HDA3504; hypothetical protein 
olu:OSTLU_33520      hypothetical protein; K00967 ethanolamine-phosphate cytidylyltransferase [EC:2.7.7.14] 
olu:OSTLU_33522      hypothetical protein 
olu:OSTLU_33526      hypothetical protein 
olu:OSTLU_33532      hypothetical protein; K10249 elongation of very long chain fatty acids protein 4 [EC:2.3.1.199] 
olu:OSTLU_33533      hypothetical protein; K09837 carotene epsilon-monooxygenase [EC:1.14.99.45] 
olu:OSTLU_33536      hypothetical protein; K04082 molecular chaperone HscB 
olu:OSTLU_33543      hypothetical protein; K14006 protein transport protein SEC23 
olu:OSTLU_33544      hypothetical protein 
olu:OSTLU_33546      hypothetical protein; K01633 dihydroneopterin aldolase [EC:4.1.2.25] 
olu:OSTLU_33550      hypothetical protein 
olu:OSTLU_33559      hypothetical protein 
olu:OSTLU_33561      hypothetical protein 
olu:OSTLU_33563      hypothetical protein 
olu:OSTLU_33566      ClpR6; chloroplast Clp protease, subunit of ClpP peptidase complex 
olu:OSTLU_33567      hypothetical protein 
olu:OSTLU_33570      hypothetical protein 
olu:OSTLU_33581      hypothetical protein 
olu:OSTLU_33583      RPL18; Ribosomal protein L18, component of cytosolic 80S ribosome and 60S large subunit; K02883 larg 
olu:OSTLU_33584      hypothetical protein 
olu:OSTLU_33586      RPS7; Ribosomal protein S7, component of cytosolic 80S ribosome and 40S small subunit; K02993 small  
olu:OSTLU_33588      hypothetical protein 
olu:OSTLU_33594      hypothetical protein 
olu:OSTLU_33596      hypothetical protein 
olu:OSTLU_33599      hypothetical protein 
olu:OSTLU_33600      hypothetical protein 
olu:OSTLU_33603      hypothetical protein 
olu:OSTLU_33604      hypothetical protein 
olu:OSTLU_33608      hypothetical protein 
olu:OSTLU_33610      hypothetical protein 
olu:OSTLU_33613      hypothetical protein 
olu:OSTLU_33627      hypothetical protein 
olu:OSTLU_33629      hypothetical protein 
olu:OSTLU_33631      HAM3503; hypothetical protein; K11308 histone acetyltransferase MYST1 [EC:2.3.1.48] 
olu:OSTLU_33632      hypothetical protein 
olu:OSTLU_33634      hypothetical protein 
olu:OSTLU_33635      hypothetical protein; K09941 hypothetical protein 
olu:OSTLU_33636      hypothetical protein 
olu:OSTLU_33639      hypothetical protein; K17499 protein phosphatase 1G [EC:3.1.3.16] 
olu:OSTLU_33640      hypothetical protein 
olu:OSTLU_33647      hypothetical protein 
olu:OSTLU_33669      hypothetical protein 
olu:OSTLU_33673      hypothetical protein; K03924 MoxR-like ATPase [EC:3.6.3.-] 
olu:OSTLU_33679      hypothetical protein 
olu:OSTLU_33695      hypothetical protein 
olu:OSTLU_33696      hypothetical protein; K13130 survival of motor neuron protein-interacting protein 1 
olu:OSTLU_33699      lhca2; chlorophyll a/b binding, possibly photosystem I light harvesting complex; K08908 light-harves 
olu:OSTLU_33702      hypothetical protein; K15456 protein KTI12 
olu:OSTLU_33704      hypothetical protein 
olu:OSTLU_33706      hypothetical protein 
olu:OSTLU_33729      putative NAD-dependent epimerase/dehydratase; K01710 dTDP-glucose 4,6-dehydratase [EC:4.2.1.46] 
olu:OSTLU_33739      hypothetical protein 
olu:OSTLU_33748      DMT family transporter: UDP-N-acetylglucosamine; K15272 solute carrier family 35 (UDP-sugar transpor 
olu:OSTLU_3375       hypothetical protein 
olu:OSTLU_33750      DMT family transporter: GDP-mannose 
olu:OSTLU_33760      hypothetical protein 
olu:OSTLU_33779      hypothetical protein 
olu:OSTLU_33783      hypothetical protein; K03869 cullin 3 
olu:OSTLU_33799      BCCT family transporter: glycine betaine/carnitine/choline 
olu:OSTLU_33810      hypothetical protein 
olu:OSTLU_33818      hypothetical protein 
olu:OSTLU_33820      hypothetical protein; K01623 fructose-bisphosphate aldolase, class I [EC:4.1.2.13] 
olu:OSTLU_33830      hypothetical protein 
olu:OSTLU_33832      hypothetical protein; K01873 valyl-tRNA synthetase [EC:6.1.1.9] 
olu:OSTLU_33834      IISP family transporter: Translocation protein SEC63-like protein; K09540 translocation protein SEC6 
olu:OSTLU_33837      hypothetical protein 
olu:OSTLU_33842      hypothetical protein; K03165 DNA topoisomerase III [EC:5.99.1.2] 
olu:OSTLU_33850      hypothetical protein 
olu:OSTLU_33858      ELIP3; possible early light inducible protein 
olu:OSTLU_33865      hypothetical protein 
olu:OSTLU_33876      hypothetical protein; K03650 tRNA modification GTPase [EC:3.6.-.-] 
olu:OSTLU_33883      hypothetical protein 
olu:OSTLU_33884      hypothetical protein; K07199 5'-AMP-activated protein kinase, regulatory beta subunit 
olu:OSTLU_33886      hypothetical protein 
olu:OSTLU_33894      hypothetical protein; K03066 26S proteasome regulatory subunit T6 
olu:OSTLU_33904      hypothetical protein 
olu:OSTLU_33906      MPT family transporter: inner membrane translocase (import) Tim10; K17778 mitochondrial import inner 
olu:OSTLU_33920      MC family transporter: adenylate (Brittle-1 protein) 
olu:OSTLU_33926      CDF family transporter: cation efflux 
olu:OSTLU_33946      hypothetical protein; K00767 nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19] 
olu:OSTLU_33951      hypothetical protein 
olu:OSTLU_33966      hypothetical protein; K10901 bloom syndrome protein [EC:3.6.4.12] 
olu:OSTLU_33985      PDF1B; Peptide deformylase, organellar; K01462 peptide deformylase [EC:3.5.1.88] 
olu:OSTLU_34013      hypothetical protein 
olu:OSTLU_34016      hypothetical protein; K03019 DNA-directed RNA polymerase III subunit RPC10 
olu:OSTLU_34039      hypothetical protein 
olu:OSTLU_34044      hypothetical protein 
olu:OSTLU_34045      hypothetical protein 
olu:OSTLU_34049      hypothetical protein; K09493 T-complex protein 1 subunit alpha 
olu:OSTLU_34060      MC family transporter: aspartate/glutamate (Ca2+-activated); K14684 solute carrier family 25 (mitoch 
olu:OSTLU_34069      EBP3501; hypothetical protein 
olu:OSTLU_34076      CYN19-4; Peptidyl-prolyl cis-trans isomerase, cyclophilin-type; K03767 peptidyl-prolyl cis-trans iso 
olu:OSTLU_34085      hypothetical protein 
olu:OSTLU_34089      hypothetical protein; K08081 Tropinone reductase 1 [EC:1.1.1.206] 
olu:OSTLU_34095      hypothetical protein 
olu:OSTLU_34098      hypothetical protein 
olu:OSTLU_34104      hypothetical protein; K01883 cysteinyl-tRNA synthetase [EC:6.1.1.16] 
olu:OSTLU_34113      hypothetical protein; K00787 farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10] 
olu:OSTLU_34142      hypothetical protein; K00914 phosphatidylinositol 3-kinase [EC:2.7.1.137] 
olu:OSTLU_34148      hypothetical protein 
olu:OSTLU_34150      hypothetical protein; K09500 T-complex protein 1 subunit theta 
olu:OSTLU_34162      hypothetical protein; K14820 ribosome biogenesis protein BRX1 
olu:OSTLU_34165      hypothetical protein 
olu:OSTLU_34179      hypothetical protein 
olu:OSTLU_34182      hypothetical protein; K13101 G patch domain and KOW motifs-containing protein 
olu:OSTLU_34185      hypothetical protein 
olu:OSTLU_34199      hypothetical protein 
olu:OSTLU_34203      MFS family transporter: sugar (galactose/glucose) 
olu:OSTLU_34210      hypothetical protein 
olu:OSTLU_34214      hypothetical protein 
olu:OSTLU_34219      hypothetical protein; K14818 ribosome assembly protein SQT1 
olu:OSTLU_34253      hypothetical protein 
olu:OSTLU_34264      hypothetical protein; K14538 nuclear GTP-binding protein 
olu:OSTLU_34266      hypothetical protein; K00791 tRNA dimethylallyltransferase [EC:2.5.1.75] 
olu:OSTLU_3427       hypothetical protein 
olu:OSTLU_34271      MC family transporter: oxaloacetate 
olu:OSTLU_34299      hypothetical protein 
olu:OSTLU_3430       hypothetical protein 
olu:OSTLU_34304      hypothetical protein 
olu:OSTLU_34329      hypothetical protein; K17822 DCN1-like protein 1/2 
